Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
923,2023-05-26,CUST923,Male,32,Beauty,3,300,900
924,2023-08-29,CUST924,Male,55,Beauty,2,50,100
925,2023-09-03,CUST925,Male,25,Electronics,1,300,300
926,2023-08-14,CUST926,Male,22,Electronics,1,30,30
927,2023-06-24,CUST927,Male,43,Electronics,4,500,2000
928,2023-04-05,CUST928,Female,35,Clothing,4,300,1200
929,2023-01-27,CUST929,Female,23,Beauty,3,25,75
930,2023-05-10,CUST930,Male,54,Clothing,4,50,200
931,2023-09-02,CUST931,Male,30,Beauty,4,30,120
932,2023-02-28,CUST932,Female,45,Beauty,4,25,100
933,2023-02-03,CUST933,Male,22,Beauty,1,30,30
934,2023-07-25,CUST934,Male,30,Beauty,1,500,500
935,2023-09-09,CUST935,Female,34,Beauty,1,50,50
936,2023-02-07,CUST936,Male,57,Beauty,4,50,200
937,2023-10-23,CUST937,Female,62,Beauty,1,500,500
938,2023-11-19,CUST938,Male,49,Clothing,4,50,200
939,2023-12-18,CUST939,Female,46,Electronics,1,300,300
940,2023-01-28,CUST940,Female,20,Electronics,1,30,30
941,2023-03-19,CUST941,Female,57,Clothing,2,25,50
942,2023-03-18,CUST942,Male,51,Clothing,3,500,1500
943,2023-10-16,CUST943,Female,57,Clothing,4,300,1200
944,2023-06-05,CUST944,Male,44,Clothing,2,25,50
945,2023-02-13,CUST945,Male,30,Beauty,1,25,25
946,2023-05-08,CUST946,Male,62,Electronics,4,500,2000
947,2023-03-02,CUST947,Male,50,Beauty,1,300,300
948,2023-10-13,CUST948,Female,23,Electronics,3,25,75
949,2023-08-02,CUST949,Female,41,Electronics,2,25,50
950,2023-11-07,CUST950,Male,36,Clothing,3,300,900
951,2023-11-02,CUST951,Male,33,Beauty,2,50,100
952,2023-11-13,CUST952,Female,57,Clothing,1,25,25
953,2023-04-26,CUST953,Male,45,Beauty,3,30,90
954,2023-09-25,CUST954,Female,50,Electronics,3,300,900
955,2023-07-14,CUST955,Male,58,Clothing,1,25,25
956,2023-08-19,CUST956,Male,30,Clothing,3,500,1500
957,2023-08-15,CUST957,Female,60,Electronics,4,30,120
958,2023-06-02,CUST958,Male,62,Electronics,2,25,50
959,2023-10-29,CUST959,Female,42,Electronics,2,30,60
960,2023-08-08,CUST960,Male,59,Clothing,2,30,60
961,2023-06-06,CUST961,Male,53,Beauty,4,50,200
962,2023-10-19,CUST962,Male,44,Clothing,2,30,60
963,2023-11-14,CUST963,Female,55,Beauty,1,50,50
964,2023-01-31,CUST964,Male,24,Clothing,3,300,900
965,2023-11-09,CUST965,Male,22,Clothing,4,50,200
966,2023-02-20,CUST966,Male,60,Electronics,2,500,1000
967,2023-04-17,CUST967,Male,62,Beauty,1,25,25
968,2023-11-17,CUST968,Female,48,Clothing,3,300,900
969,2023-04-19,CUST969,Female,40,Clothing,3,300,900
970,2023-05-16,CUST970,Male,59,Electronics,4,500,2000
971,2023-12-05,CUST971,Female,27,Electronics,4,50,200
972,2023-02-11,CUST972,Male,49,Beauty,4,25,100
973,2023-03-22,CUST973,Male,60,Clothing,1,50,50
974,2023-05-03,CUST974,Male,47,Beauty,1,30,30
975,2023-03-30,CUST975,Female,56,Clothing,4,50,200
976,2023-10-10,CUST976,Female,48,Beauty,2,300,600
977,2023-02-08,CUST977,Female,35,Electronics,3,25,75
978,2023-03-22,CUST978,Female,53,Clothing,3,50,150
979,2023-01-02,CUST979,Female,19,Beauty,1,25,25
980,2023-07-29,CUST980,Female,31,Electronics,3,25,75
981,2023-08-19,CUST981,Female,30,Electronics,2,30,60
982,2023-12-19,CUST982,Female,46,Beauty,3,30,90
983,2023-11-01,CUST983,Female,29,Clothing,1,300,300
984,2023-08-29,CUST984,Male,56,Clothing,1,500,500
985,2023-05-30,CUST985,Female,19,Electronics,2,25,50
986,2023-01-17,CUST986,Female,49,Clothing,2,500,1000
987,2023-04-29,CUST987,Female,30,Clothing,3,300,900
988,2023-05-28,CUST988,Female,63,Clothing,3,25,75
989,2023-12-28,CUST989,Female,44,Electronics,1,25,25
990,2023-05-25,CUST990,Female,58,Beauty,2,500,1000
991,2023-12-26,CUST991,Female,34,Clothing,2,50,100
992,2023-08-21,CUST992,Female,57,Electronics,2,30,60
993,2023-02-06,CUST993,Female,48,Electronics,3,50,150
994,2023-12-18,CUST994,Female,51,Beauty,2,500,1000
995,2023-04-30,CUST995,Female,41,Clothing,1,30,30
996,2023-05-16,CUST996,Male,62,Clothing,1,50,50
997,2023-11-17,CUST997,Male,52,Beauty,3,30,90
998,2023-10-29,CUST998,Female,23,Beauty,4,25,100
999,2023-12-05,CUST999,Female,36,Electronics,3,50,150
1000,2023-04-12,CUST1000,Male,47,Electronics,4,30,120
1001,2022-04-10,CUST9450,Female,58,Books,3,1830,5490
1002,2023-11-30,CUST3306,Male,68,Clothing,1,310,310
1003,2022-09-08,CUST8398,Female,64,Food,3,830,2490
1004,2023-10-01,CUST3782,Male,45,Food,3,130,390
1005,2023-10-30,CUST5233,Female,24,Electronics,8,1510,12080
1006,2022-08-09,CUST2068,Female,35,Electronics,2,270,540
1007,2022-07-29,CUST9986,Male,50,Books,10,520,5200
1008,2024-07-09,CUST8216,Male,32,Beauty,9,1000,9000
1009,2024-07-09,CUST1364,Male,33,Electronics,7,650,4550
1010,2023-10-17,CUST6443,Female,61,Beauty,7,400,2800
1011,2023-07-05,CUST4169,Male,33,Beauty,9,310,2790
1012,2024-02-26,CUST1985,Male,57,Beauty,4,1270,5080
1013,2023-08-17,CUST4760,Male,43,Beauty,5,400,2000
1014,2024-01-02,CUST4101,Female,24,Beauty,1,790,790
1015,2023-12-23,CUST5906,Male,62,Clothing,1,290,290
1016,2022-01-01,CUST6199,Male,64,Clothing,5,1560,7800
1017,2023-12-13,CUST7375,Female,55,Clothing,7,1240,8680
1018,2023-09-27,CUST9266,Male,63,Electronics,3,790,2370
1019,2022-09-21,CUST4205,Female,56,Home,9,790,7110
1020,2024-03-27,CUST8918,Male,59,Food,3,1540,4620
1021,2023-12-02,CUST8249,Female,28,Books,8,1510,12080
1022,2022-10-29,CUST6405,Male,29,Electronics,9,1350,12150
1023,2023-07-30,CUST9618,Female,62,Electronics,10,300,3000
1024,2022-11-27,CUST8294,Female,41,Books,10,900,9000
1025,2022-10-04,CUST7284,Male,47,Food,3,200,600
1026,2023-03-22,CUST2027,Female,68,Beauty,8,1260,10080
1027,2023-03-23,CUST2058,Female,44,Beauty,6,680,4080
1028,2024-11-21,CUST4967,Female,43,Beauty,1,730,730
1029,2023-03-06,CUST9529,Male,18,Home,8,1860,14880
1030,2023-04-17,CUST7072,Male,23,Clothing,8,1410,11280
1031,2024-10-27,CUST6365,Male,63,Beauty,6,130,780
1032,2022-03-03,CUST9869,Male,42,Food,10,400,4000
1033,2024-12-04,CUST3346,Female,31,Food,7,660,4620
1034,2023-10-25,CUST7356,Female,35,Clothing,2,1930,3860
1035,2023-08-14,CUST1173,Male,64,Clothing,5,890,4450
1036,2023-02-19,CUST6016,Male,30,Electronics,7,1390,9730
1037,2023-03-26,CUST8115,Female,55,Clothing,7,290,2030
1038,2022-05-24,CUST5947,Female,60,Home,9,1750,15750
1039,2023-11-09,CUST1032,Male,19,Books,9,920,8280
1040,2022-01-29,CUST7381,Female,26,Beauty,9,140,1260
1041,2023-02-17,CUST1052,Male,31,Electronics,4,530,2120
1042,2022-03-15,CUST1593,Male,34,Clothing,7,220,1540
1043,2024-07-31,CUST7488,Male,43,Clothing,1,1590,1590
1044,2022-08-21,CUST1416,Female,48,Food,6,840,5040
1045,2022-03-25,CUST7494,Female,34,Books,2,260,520
1046,2024-12-02,CUST7247,Female,69,Food,5,1780,8900
1047,2023-01-04,CUST1278,Female,21,Books,8,1660,13280
1048,2023-07-08,CUST8931,Male,62,Food,2,1550,3100
1049,2023-10-05,CUST4311,Female,45,Home,6,140,840
1050,2024-12-27,CUST2443,Female,55,Books,1,1490,1490
1051,2022-08-29,CUST2727,Female,22,Food,7,610,4270
1052,2022-11-20,CUST2393,Male,41,Electronics,10,1240,12400
1053,2024-05-06,CUST7691,Male,29,Home,1,1470,1470
1054,2022-09-10,CUST7622,Female,27,Food,6,1760,10560
1055,2023-09-30,CUST1051,Female,31,Electronics,5,950,4750
1056,2024-01-16,CUST3759,Male,28,Beauty,10,560,5600
1057,2023-03-10,CUST3924,Female,24,Food,5,1700,8500
1058,2022-06-26,CUST9007,Female,47,Electronics,10,660,6600
1059,2022-07-13,CUST7619,Female,37,Home,9,690,6210
1060,2024-06-09,CUST9405,Male,28,Home,4,120,480
1061,2024-10-29,CUST3291,Female,25,Home,2,960,1920
1062,2022-09-11,CUST2318,Female,31,Clothing,7,510,3570
1063,2024-06-17,CUST7041,Female,21,Beauty,2,1940,3880
1064,2024-12-14,CUST5708,Male,56,Beauty,3,110,330
1065,2022-03-26,CUST8419,Female,37,Food,2,1110,2220
1066,2024-09-17,CUST6886,Male,59,Food,2,950,1900
1067,2022-09-07,CUST5585,Female,61,Electronics,10,380,3800
1068,2024-04-14,CUST4466,Male,32,Beauty,5,1160,5800
1069,2024-06-08,CUST9067,Female,61,Food,7,570,3990
1070,2022-03-30,CUST8774,Female,34,Food,2,230,460
1071,2022-11-26,CUST9994,Female,47,Books,3,190,570
1072,2023-01-03,CUST3193,Male,69,Electronics,8,1810,14480
1073,2024-08-06,CUST4321,Male,28,Home,7,1730,12110
1074,2023-09-10,CUST3680,Male,26,Electronics,1,1330,1330
1075,2024-10-16,CUST6996,Female,43,Food,9,590,5310
1076,2023-06-22,CUST1015,Male,50,Home,10,370,3700
1077,2023-08-31,CUST7428,Male,65,Food,9,1480,13320
1078,2024-05-17,CUST5666,Female,45,Clothing,3,1180,3540
1079,2024-12-05,CUST8797,Male,67,Food,8,1460,11680
1080,2022-10-27,CUST4684,Female,38,Books,6,870,5220
1081,2023-08-04,CUST4519,Female,35,Clothing,8,1480,11840
1082,2023-05-02,CUST8215,Male,34,Beauty,6,1130,6780
1083,2022-03-01,CUST5748,Male,65,Food,9,160,1440
1084,2023-05-05,CUST7959,Male,53,Books,6,700,4200
1085,2022-02-02,CUST5802,Female,33,Home,5,1390,6950
1086,2024-05-21,CUST7611,Female,29,Clothing,4,1750,7000
1087,2022-08-11,CUST1959,Male,40,Home,10,860,8600
1088,2022-05-17,CUST2197,Male,44,Electronics,4,720,2880
1089,2023-09-11,CUST4177,Female,37,Clothing,3,1420,4260
1090,2022-05-30,CUST5802,Female,41,Electronics,3,200,600
1091,2023-05-25,CUST2757,Male,60,Clothing,5,1650,8250
1092,2024-09-19,CUST7084,Female,43,Beauty,1,930,930
1093,2023-07-22,CUST9260,Female,29,Food,7,1460,10220
1094,2022-12-17,CUST8120,Female,20,Books,7,1280,8960
1095,2024-04-18,CUST3803,Female,48,Food,1,1850,1850
1096,2023-08-26,CUST2097,Male,36,Food,2,620,1240
1097,2024-02-23,CUST7655,Female,38,Home,2,1820,3640
1098,2024-06-22,CUST1544,Male,51,Electronics,2,680,1360
1099,2024-01-18,CUST1933,Female,18,Beauty,3,970,2910
1100,2022-12-23,CUST9600,Male,46,Food,10,1400,14000
1101,2023-05-01,CUST7561,Female,54,Beauty,4,800,3200
1102,2024-12-20,CUST5107,Male,26,Beauty,2,1510,3020
1103,2022-10-03,CUST8206,Female,53,Electronics,4,160,640
1104,2022-04-10,CUST5709,Female,44,Home,10,1320,13200
1105,2023-04-04,CUST5106,Male,18,Home,5,880,4400
1106,2022-02-26,CUST8710,Male,36,Clothing,4,740,2960
1107,2024-07-24,CUST9780,Male,61,Home,10,760,7600
1108,2023-11-15,CUST3211,Female,18,Electronics,2,720,1440
1109,2023-05-25,CUST7472,Female,36,Clothing,10,740,7400
1110,2022-07-16,CUST8108,Male,26,Food,10,900,9000
1111,2024-10-14,CUST3429,Male,60,Books,3,1830,5490
1112,2024-04-24,CUST3164,Male,26,Food,2,810,1620
1113,2024-07-16,CUST4573,Male,69,Beauty,6,660,3960
1114,2022-10-11,CUST6322,Male,43,Food,7,1940,13580
1115,2024-03-27,CUST1639,Male,20,Books,7,1050,7350
1116,2022-03-22,CUST7654,Male,53,Food,1,1300,1300
1117,2024-08-23,CUST2244,Male,61,Clothing,10,1410,14100
1118,2022-08-25,CUST3517,Male,65,Electronics,4,180,720
1119,2023-11-22,CUST7853,Male,54,Books,4,1870,7480
1120,2024-09-10,CUST7492,Male,25,Home,4,1260,5040
1121,2024-08-11,CUST2984,Female,19,Home,9,1440,12960
1122,2022-12-28,CUST2202,Male,62,Books,4,1110,4440
1123,2024-09-01,CUST1392,Male,67,Food,10,230,2300
1124,2024-11-30,CUST5700,Female,44,Food,7,1500,10500
1125,2022-08-05,CUST4736,Male,61,Clothing,4,130,520
1126,2024-07-15,CUST4216,Male,28,Clothing,4,1770,7080
1127,2024-02-21,CUST1768,Female,68,Clothing,6,1710,10260
1128,2024-10-12,CUST6378,Male,20,Food,4,520,2080
1129,2022-10-03,CUST4563,Female,49,Home,1,590,590
1130,2023-10-08,CUST2135,Female,57,Home,6,1300,7800
1131,2022-08-24,CUST1152,Male,48,Beauty,7,1300,9100
1132,2023-04-29,CUST7624,Female,68,Books,10,830,8300
1133,2024-09-19,CUST1453,Female,52,Clothing,9,1360,12240
1134,2024-02-06,CUST6390,Male,21,Books,7,1940,13580
1135,2023-01-11,CUST9904,Female,33,Beauty,8,1690,13520
1136,2022-12-07,CUST5904,Male,60,Clothing,4,710,2840
1137,2024-10-05,CUST8571,Female,20,Home,5,1220,6100
1138,2022-08-26,CUST5395,Female,31,Electronics,5,1370,6850
1139,2022-09-12,CUST1061,Female,57,Food,1,1880,1880
1140,2024-10-14,CUST7561,Female,34,Home,6,1380,8280
1141,2022-12-01,CUST2434,Male,24,Books,10,230,2300
1142,2023-04-19,CUST6971,Male,44,Beauty,7,1670,11690
1143,2023-07-09,CUST3453,Male,45,Electronics,3,1940,5820
1144,2022-07-11,CUST9257,Female,22,Electronics,5,720,3600
1145,2023-04-24,CUST3637,Male,25,Beauty,10,1530,15300
1146,2023-05-06,CUST7931,Female,27,Food,3,500,1500
1147,2022-11-30,CUST6849,Male,35,Books,7,1550,10850
1148,2023-06-28,CUST3225,Female,29,Beauty,4,580,2320
1149,2024-11-20,CUST3003,Female,29,Books,4,1990,7960
1150,2023-09-20,CUST5903,Male,34,Food,9,730,6570
1151,2022-11-10,CUST1381,Male,62,Books,8,1070,8560
1152,2023-11-18,CUST5287,Male,45,Books,4,920,3680
1153,2022-12-25,CUST5934,Male,59,Electronics,2,1670,3340
1154,2024-07-14,CUST9136,Male,53,Beauty,6,1140,6840
1155,2024-01-15,CUST9766,Female,35,Electronics,3,1100,3300
1156,2024-11-29,CUST1166,Male,45,Clothing,8,710,5680
1157,2023-01-15,CUST2675,Female,18,Clothing,5,1900,9500
1158,2023-07-13,CUST3333,Female,59,Beauty,10,540,5400
1159,2022-05-06,CUST9363,Male,44,Books,9,170,1530
1160,2023-10-03,CUST1764,Male,33,Beauty,5,1130,5650
1161,2022-02-15,CUST8001,Male,63,Beauty,8,1700,13600
1162,2022-08-07,CUST1638,Male,32,Electronics,5,1010,5050
1163,2022-11-21,CUST7288,Male,52,Clothing,9,1910,17190
1164,2023-08-03,CUST5961,Female,55,Home,2,1440,2880
1165,2023-12-07,CUST3816,Female,60,Beauty,9,690,6210
1166,2024-02-14,CUST3932,Male,59,Home,10,1930,19300
1167,2022-12-07,CUST7221,Male,55,Food,3,1270,3810
1168,2023-06-22,CUST6170,Female,48,Beauty,2,1530,3060
1169,2024-06-24,CUST7817,Male,58,Clothing,7,1260,8820
1170,2023-09-27,CUST8835,Male,55,Books,3,1580,4740
1171,2022-03-24,CUST2097,Male,63,Books,9,1890,17010
1172,2024-06-23,CUST6178,Male,39,Beauty,10,740,7400
1173,2024-08-30,CUST8170,Female,37,Books,5,1960,9800
1174,2022-08-07,CUST4096,Male,48,Books,8,1460,11680
1175,2024-10-02,CUST5372,Male,30,Books,10,970,9700
1176,2024-05-25,CUST3112,Male,55,Electronics,8,1000,8000
1177,2022-05-22,CUST1803,Male,68,Home,9,300,2700
1178,2022-08-14,CUST2992,Female,40,Electronics,6,1380,8280
1179,2024-12-30,CUST8577,Female,61,Beauty,4,130,520
1180,2023-07-02,CUST3733,Female,27,Books,2,500,1000
1181,2024-02-11,CUST6885,Female,69,Books,8,1010,8080
1182,2022-09-16,CUST3626,Male,32,Home,9,430,3870
1183,2024-07-09,CUST8358,Female,43,Food,10,1500,15000
1184,2022-04-03,CUST2217,Male,50,Books,1,810,810
1185,2023-08-28,CUST1100,Female,24,Books,6,120,720
1186,2023-06-30,CUST2377,Male,23,Electronics,7,160,1120
1187,2024-06-24,CUST2994,Female,24,Beauty,7,1560,10920
1188,2022-04-26,CUST1408,Female,58,Home,3,400,1200
1189,2022-07-26,CUST6938,Male,59,Clothing,6,420,2520
1190,2022-07-26,CUST5930,Male,43,Beauty,8,260,2080
1191,2022-08-03,CUST2934,Male,51,Beauty,1,1200,1200
1192,2024-11-17,CUST6467,Male,55,Home,5,760,3800
1193,2024-12-17,CUST8995,Male,55,Electronics,3,1090,3270
1194,2022-11-23,CUST9406,Female,33,Beauty,4,1650,6600
1195,2024-03-11,CUST8698,Female,51,Home,7,1130,7910
1196,2024-02-29,CUST4283,Male,42,Beauty,6,550,3300
1197,2024-01-21,CUST5909,Male,27,Books,9,1160,10440
1198,2023-03-23,CUST6805,Male,46,Clothing,8,1050,8400
1199,2022-08-21,CUST5933,Male,41,Home,7,410,2870
1200,2022-09-01,CUST9692,Female,28,Home,1,1670,1670
1201,2022-07-11,CUST6055,Male,25,Beauty,8,310,2480
1202,2024-10-15,CUST1335,Female,52,Home,3,1380,4140
1203,2023-08-13,CUST2089,Male,35,Food,4,1650,6600
1204,2023-09-13,CUST8235,Male,41,Beauty,1,160,160
1205,2022-01-05,CUST3166,Male,69,Beauty,2,680,1360
1206,2022-04-07,CUST3767,Female,51,Home,8,990,7920
1207,2022-07-04,CUST8239,Female,46,Clothing,8,710,5680
1208,2022-05-07,CUST7312,Male,55,Clothing,6,220,1320
1209,2022-08-10,CUST3724,Female,64,Home,3,710,2130
1210,2023-12-18,CUST5588,Female,53,Beauty,1,490,490
1211,2023-07-17,CUST8031,Female,26,Home,4,940,3760
1212,2023-09-24,CUST9131,Female,19,Books,7,890,6230
1213,2024-03-04,CUST1953,Male,33,Home,8,1920,15360
1214,2022-01-05,CUST2838,Female,21,Food,5,1520,7600
1215,2023-09-13,CUST1796,Male,30,Clothing,5,870,4350
1216,2023-12-20,CUST7856,Female,26,Beauty,8,240,1920
1217,2022-07-30,CUST3739,Male,28,Home,3,960,2880
1218,2024-05-13,CUST2028,Female,33,Books,3,590,1770
1219,2022-10-16,CUST4735,Female,62,Home,7,1260,8820
1220,2022-08-31,CUST1197,Male,21,Food,5,860,4300
1221,2023-02-20,CUST6379,Male,45,Books,10,640,6400
1222,2024-05-27,CUST9687,Female,51,Books,7,1520,10640
1223,2024-03-07,CUST8717,Female,64,Beauty,9,810,7290
1224,2022-07-25,CUST9356,Female,55,Beauty,6,100,600
1225,2024-02-27,CUST5624,Male,39,Clothing,7,980,6860
1226,2022-08-31,CUST5328,Female,67,Clothing,3,710,2130
1227,2022-11-28,CUST4895,Female,29,Clothing,2,670,1340
1228,2024-06-06,CUST3441,Male,43,Home,5,1490,7450
1229,2022-02-16,CUST5232,Male,24,Home,3,1350,4050
1230,2022-12-21,CUST6722,Male,47,Home,5,120,600
1231,2022-08-13,CUST2164,Female,59,Books,10,460,4600
1232,2024-02-06,CUST5060,Female,26,Electronics,6,660,3960
1233,2023-08-03,CUST5790,Female,22,Food,10,600,6000
1234,2024-05-05,CUST2611,Female,67,Electronics,3,1450,4350
1235,2022-10-23,CUST8549,Female,66,Books,7,1900,13300
1236,2023-09-08,CUST7431,Female,32,Food,10,1120,11200
1237,2022-03-18,CUST1257,Female,28,Home,1,830,830
1238,2022-09-03,CUST3823,Male,40,Books,2,850,1700
1239,2022-12-13,CUST3303,Female,39,Beauty,6,950,5700
1240,2022-01-28,CUST2511,Female,41,Electronics,2,910,1820
1241,2023-09-24,CUST4062,Male,20,Clothing,4,260,1040
1242,2023-04-20,CUST1907,Male,27,Home,1,980,980
1243,2024-12-24,CUST6143,Female,48,Beauty,9,1190,10710
1244,2024-05-19,CUST9261,Male,54,Beauty,1,490,490
1245,2024-11-13,CUST1736,Male,44,Clothing,7,1610,11270
1246,2024-11-12,CUST5291,Female,55,Home,9,710,6390
1247,2024-08-21,CUST3513,Female,66,Food,1,620,620
1248,2023-05-25,CUST6114,Female,20,Books,3,870,2610
1249,2023-10-26,CUST3989,Female,64,Food,5,1990,9950
1250,2022-02-06,CUST1333,Male,46,Clothing,4,1570,6280
1251,2024-01-08,CUST2829,Female,30,Clothing,2,890,1780
1252,2022-11-02,CUST7027,Male,62,Clothing,3,1930,5790
1253,2022-09-17,CUST4994,Female,31,Clothing,5,360,1800
1254,2022-11-02,CUST4803,Male,43,Beauty,6,910,5460
1255,2023-10-14,CUST8650,Female,63,Books,1,1990,1990
1256,2022-09-30,CUST7973,Female,25,Clothing,9,1260,11340
1257,2023-12-26,CUST9435,Male,55,Electronics,4,1710,6840
1258,2022-01-10,CUST2754,Male,66,Clothing,2,1270,2540
1259,2022-12-27,CUST2688,Female,60,Clothing,10,190,1900
1260,2023-06-02,CUST7624,Male,48,Clothing,8,1870,14960
1261,2023-12-13,CUST7914,Male,54,Home,8,330,2640
1262,2024-02-03,CUST5524,Female,46,Books,4,1790,7160
1263,2022-11-02,CUST6822,Male,21,Books,10,1120,11200
1264,2022-10-15,CUST8218,Male,19,Beauty,8,1670,13360
1265,2024-05-22,CUST8503,Female,31,Electronics,4,790,3160
1266,2022-07-07,CUST8860,Female,56,Home,8,1370,10960
1267,2024-07-24,CUST7844,Male,29,Clothing,6,990,5940
1268,2022-11-04,CUST6767,Female,35,Clothing,7,100,700
1269,2023-01-01,CUST5599,Male,37,Books,8,720,5760
1270,2023-12-23,CUST1359,Female,21,Food,8,1580,12640
1271,2024-03-04,CUST3638,Female,37,Beauty,2,240,480
1272,2023-05-09,CUST9767,Male,47,Electronics,2,610,1220
1273,2023-07-17,CUST3609,Male,60,Electronics,8,1380,11040
1274,2022-03-14,CUST1758,Male,69,Food,1,1730,1730
1275,2024-01-11,CUST1594,Male,57,Books,1,980,980
1276,2023-05-30,CUST1969,Female,59,Home,5,460,2300
1277,2023-09-16,CUST9253,Male,34,Books,7,1810,12670
1278,2024-04-01,CUST4383,Male,34,Food,10,690,6900
1279,2024-07-30,CUST9688,Male,66,Food,9,830,7470
1280,2022-05-21,CUST2141,Male,35,Home,5,1010,5050
1281,2022-11-13,CUST5160,Female,35,Home,1,1350,1350
1282,2024-01-29,CUST3882,Male,62,Home,6,980,5880
1283,2024-09-18,CUST6827,Male,39,Food,5,660,3300
1284,2023-12-21,CUST8548,Female,44,Food,5,1810,9050
1285,2022-12-16,CUST2601,Female,64,Food,8,1190,9520
1286,2022-10-07,CUST5721,Female,40,Home,4,1110,4440
1287,2023-04-28,CUST5689,Male,46,Electronics,9,420,3780
1288,2022-10-01,CUST7780,Female,22,Beauty,1,180,180
1289,2024-02-10,CUST7350,Female,44,Electronics,9,480,4320
1290,2022-01-15,CUST3218,Female,42,Beauty,7,400,2800
1291,2022-04-29,CUST4409,Female,46,Electronics,6,1790,10740
1292,2024-12-08,CUST8162,Female,22,Electronics,4,410,1640
1293,2023-03-14,CUST3644,Female,63,Home,6,770,4620
1294,2022-06-18,CUST9396,Female,48,Clothing,10,490,4900
1295,2023-07-11,CUST8536,Male,37,Beauty,4,1700,6800
1296,2023-09-27,CUST2749,Male,27,Books,1,1440,1440
1297,2023-11-02,CUST7369,Male,40,Electronics,3,1520,4560
1298,2023-07-29,CUST3571,Male,48,Books,5,920,4600
1299,2024-03-02,CUST9120,Male,30,Beauty,2,1450,2900
1300,2024-09-13,CUST4865,Female,29,Electronics,4,740,2960
1301,2024-02-16,CUST6628,Male,51,Clothing,5,880,4400
1302,2024-04-02,CUST5644,Female,53,Food,6,1150,6900
1303,2024-09-22,CUST1345,Female,60,Beauty,9,1330,11970
1304,2023-08-31,CUST1416,Female,27,Home,10,1030,10300
1305,2024-05-29,CUST9924,Male,27,Electronics,7,370,2590
1306,2024-06-08,CUST2650,Male,30,Books,9,200,1800
1307,2023-12-13,CUST8138,Female,30,Beauty,1,1500,1500
1308,2023-09-10,CUST6660,Female,37,Clothing,1,1970,1970
1309,2024-04-29,CUST9416,Female,56,Beauty,10,210,2100
1310,2024-01-07,CUST3905,Female,54,Books,1,1800,1800
1311,2023-03-10,CUST9506,Female,46,Food,3,400,1200
1312,2022-02-19,CUST3264,Female,40,Beauty,1,1040,1040
1313,2022-06-22,CUST9961,Male,36,Home,10,1980,19800
1314,2024-03-07,CUST6733,Male,50,Food,3,1580,4740
1315,2023-01-29,CUST9732,Male,35,Electronics,9,960,8640
1316,2022-09-20,CUST3193,Female,21,Food,6,1880,11280
1317,2024-03-02,CUST3137,Female,47,Food,8,440,3520
1318,2023-07-03,CUST9781,Male,56,Books,2,780,1560
1319,2024-05-20,CUST1433,Female,31,Beauty,10,1790,17900
1320,2024-10-29,CUST6673,Male,38,Home,3,600,1800
1321,2022-11-15,CUST9945,Male,38,Beauty,3,720,2160
1322,2024-10-16,CUST7210,Female,64,Books,1,1130,1130
1323,2024-07-13,CUST1869,Female,19,Clothing,5,1770,8850
1324,2023-11-14,CUST1817,Male,66,Beauty,8,1960,15680
1325,2022-01-04,CUST5386,Male,23,Books,4,780,3120
1326,2024-05-02,CUST4514,Female,43,Electronics,6,1680,10080
1327,2023-10-06,CUST4869,Female,18,Beauty,6,430,2580
1328,2024-05-15,CUST8421,Female,30,Books,5,830,4150
1329,2022-02-19,CUST3591,Male,43,Food,5,140,700
1330,2024-06-19,CUST4648,Male,64,Books,8,950,7600
1331,2022-10-19,CUST6070,Male,40,Clothing,2,620,1240
1332,2024-10-31,CUST9260,Female,44,Beauty,2,530,1060
1333,2022-08-21,CUST4039,Female,50,Beauty,8,790,6320
1334,2023-07-17,CUST8335,Male,33,Electronics,3,440,1320
1335,2024-09-19,CUST3580,Male,40,Electronics,8,250,2000
1336,2024-04-09,CUST5266,Male,26,Electronics,3,1090,3270
1337,2024-09-03,CUST7257,Male,63,Food,4,890,3560
1338,2024-05-19,CUST1715,Male,43,Beauty,3,580,1740
1339,2024-06-03,CUST5977,Female,22,Electronics,6,1500,9000
1340,2022-06-12,CUST4338,Male,67,Beauty,5,710,3550
1341,2022-02-09,CUST5309,Female,61,Home,10,1890,18900
1342,2024-07-16,CUST2021,Male,41,Clothing,6,1900,11400
1343,2022-09-09,CUST3321,Male,34,Home,3,1380,4140
1344,2024-01-07,CUST6559,Female,51,Electronics,3,430,1290
1345,2024-01-22,CUST4193,Male,37,Electronics,4,1460,5840
1346,2023-11-17,CUST1993,Female,43,Home,1,1930,1930
1347,2024-07-30,CUST7828,Male,31,Home,9,410,3690
1348,2023-01-03,CUST6932,Male,40,Food,3,1010,3030
1349,2024-12-08,CUST4723,Male,55,Beauty,3,200,600
1350,2023-03-17,CUST1583,Female,64,Food,2,410,820
1351,2024-11-05,CUST2324,Male,48,Beauty,5,1860,9300
1352,2024-01-07,CUST5098,Male,50,Books,10,1810,18100
1353,2024-10-21,CUST7131,Male,65,Home,3,1120,3360
1354,2023-06-13,CUST5182,Female,62,Electronics,6,1290,7740
1355,2022-06-27,CUST4529,Female,34,Home,1,1730,1730
1356,2023-07-09,CUST8846,Male,38,Electronics,1,480,480
1357,2024-01-20,CUST4175,Female,38,Home,8,820,6560
1358,2024-12-27,CUST7518,Female,30,Clothing,7,380,2660
